trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,continuous_pickup,continuous_drop_off,shape_dist_traveled,timepoint
Panauti2BirHospital_T23,20:00:00,20:00:00,71,37,Koteshowr (wb),,,,,25.405,1
Panauti2BirHospital_T23,20:05:00,20:05:00,73,38,Tinkune (wb),,,,,26.12,1
Panauti2BirHospital_T23,20:10:00,20:10:00,75,39,Civil Hospital (wb),,,,,26.812,1
Panauti2BirHospital_T23,20:15:00,20:15:00,77,40,New Baneshowr (wb),,,,,27.785,1
Panauti2BirHospital_T23,20:20:00,20:20:00,79,41,Babar Mahal (wb),,,,,28.021,1
Panauti2BirHospital_T23,20:25:00,20:25:00,81,42,Maitighar (wb),,,,,29.39,1
Panauti2BirHospital_T23,20:30:00,20:30:00,83,43,Singha Durbar (wb),,,,,29.582,1
Panauti2BirHospital_T23,20:35:00,20:35:00,85,44,Sahid Gate (wb),,,,,29.667,1
Panauti2BirHospital_T23,20:40:00,20:40:00,86,45,RNAC (wb),,,,,30.234,1
Panauti2BirHospital_T23,20:45:00,20:45:00,87,46,Bir Hospital Bus Park (Flag),,,,,31.049,1
Panauti2BirHospital_T24,17:30:00,17:30:00,1,1,Bansghari (wb),,,,,0,1
Panauti2BirHospital_T24,17:35:00,17:35:00,3,2,Dudh Mill (wb),,,,,1.451,1
Panauti2BirHospital_T24,17:40:00,17:40:00,5,3,Dhalmale (wb),,,,,1.451,1
Panauti2BirHospital_T24,17:45:00,17:45:00,7,4,Chaukot (wb),,,,,2.168,1
Panauti2BirHospital_T24,17:50:00,17:50:00,9,5,SOS School (wb),,,,,3.448,1
Panauti2BirHospital_T24,17:55:00,17:55:00,11,6,Dhaneshowr (wb),,,,,4.129,1
Panauti2BirHospital_T24,18:00:00,18:00:00,13,7,Media Chowk (wb),,,,,4.979,1
Panauti2BirHospital_T24,18:05:00,18:05:00,14,8,Millenium (wb),,,,,5.674,1
Panauti2BirHospital_T24,18:10:00,18:10:00,17,9,Chardobato (wb),,,,,5.723,1
Panauti2BirHospital_T24,18:15:00,18:15:00,19,10,Tindobato (wb),,,,,5.987,1
Panauti2BirHospital_T24,18:20:00,18:20:00,20,11,Janagal (wb),,,,,6.495,1
Panauti2BirHospital_T24,18:25:00,18:25:00,22,12,Curex (wb),,,,,7.65,1
Panauti2BirHospital_T24,18:30:00,18:30:00,24,13,Bhaisepati (wb),,,,,8.672,1
Panauti2BirHospital_T24,18:35:00,18:35:00,26,14,Nasikasthan (wb),,,,,9.532,1
Panauti2BirHospital_T24,18:40:00,18:40:00,28,15,Sanga (wb),,,,,10.546,1
Panauti2BirHospital_T24,18:45:00,18:45:00,30,16,Jholunge Pul (wb),,,,,11.016,1
Panauti2BirHospital_T24,18:50:00,18:50:00,32,17,Palanse (wb),,,,,11.388,1
Panauti2BirHospital_T24,18:55:00,18:55:00,35,18,Jorpati (wb),,,,,12.613,1
Panauti2BirHospital_T24,19:00:00,19:00:00,36,19,Milanchowk (wb),,,,,13.7,1
Panauti2BirHospital_T24,19:05:00,19:05:00,38,20,Nalinchowk (wb),,,,,13.942,1
Panauti2BirHospital_T24,19:10:00,19:10:00,40,21,Bansghari (wb),,,,,14.211,1
Panauti2BirHospital_T24,19:15:00,19:15:00,43,22,Bhate Dhikur (wb),,,,,14.942,1
Panauti2BirHospital_T24,19:20:00,19:20:00,45,23,Jagati (wb),,,,,15.626,1
Panauti2BirHospital_T24,19:25:00,19:25:00,47,24,Aadarsha (wb),,,,,16.706,1
Panauti2BirHospital_T24,19:30:00,19:30:00,49,25,Suryabinayak Wari (wb),,,,,17.102,1
Panauti2BirHospital_T24,19:35:00,19:35:00,50,26,Suryabinayak Pari (wb),,,,,17.922,1
Panauti2BirHospital_T24,19:40:00,19:40:00,51,27,Sallaghari (wb),,,,,18.115,1
Panauti2BirHospital_T24,19:45:00,19:45:00,53,28,Suryabinayak (eb),,,,,19.88,1
Panauti2BirHospital_T24,19:50:00,19:50:00,56,29,Radhe Radhe (wb),,,,,20.149,1
Panauti2BirHospital_T24,19:55:00,19:55:00,57,30,SS Chowk (wb),,,,,20.935,1
Panauti2BirHospital_T24,20:00:00,20:00:00,60,31,Thimi (wb),,,,,21.556,1
Panauti2BirHospital_T24,20:05:00,20:05:00,62,32,Chardobato (wb),,,,,22.114,1
Panauti2BirHospital_T24,20:10:00,20:10:00,64,33,Gatthaghar (wb),,,,,22.334,1
Panauti2BirHospital_T24,20:15:00,20:15:00,66,34,Kaushaltar (wb),,,,,22.334,1
Panauti2BirHospital_T24,20:20:00,20:20:00,67,35,Lokanthali (wb),,,,,24.419,1
Panauti2BirHospital_T24,20:25:00,20:25:00,69,36,Jadibuti (wb),,,,,24.686,1
Panauti2BirHospital_T24,20:30:00,20:30:00,71,37,Koteshowr (wb),,,,,25.405,1
Panauti2BirHospital_T24,20:35:00,20:35:00,73,38,Tinkune (wb),,,,,26.12,1
Panauti2BirHospital_T24,20:40:00,20:40:00,75,39,Civil Hospital (wb),,,,,26.812,1
Panauti2BirHospital_T24,20:45:00,20:45:00,77,40,New Baneshowr (wb),,,,,27.785,1
Panauti2BirHospital_T24,20:50:00,20:50:00,79,41,Babar Mahal (wb),,,,,28.021,1
Panauti2BirHospital_T24,20:55:00,20:55:00,81,42,Maitighar (wb),,,,,29.39,1
Panauti2BirHospital_T24,21:00:00,21:00:00,83,43,Singha Durbar (wb),,,,,29.582,1
Panauti2BirHospital_T24,21:05:00,21:05:00,85,44,Sahid Gate (wb),,,,,29.667,1
Panauti2BirHospital_T24,21:10:00,21:10:00,86,45,RNAC (wb),,,,,30.234,1
Panauti2BirHospital_T24,21:15:00,21:15:00,87,46,Bir Hospital Bus Park (Flag),,,,,31.049,1
Panauti2BirHospital_T25,18:00:00,18:00:00,1,1,Bansghari (wb),,,,,0,1
Panauti2BirHospital_T25,18:05:00,18:05:00,3,2,Dudh Mill (wb),,,,,1.451,1
Panauti2BirHospital_T25,18:10:00,18:10:00,5,3,Dhalmale (wb),,,,,1.451,1
Panauti2BirHospital_T25,18:15:00,18:15:00,7,4,Chaukot (wb),,,,,2.168,1
Panauti2BirHospital_T25,18:20:00,18:20:00,9,5,SOS School (wb),,,,,3.448,1
Panauti2BirHospital_T25,18:25:00,18:25:00,11,6,Dhaneshowr (wb),,,,,4.129,1
Panauti2BirHospital_T25,18:30:00,18:30:00,13,7,Media Chowk (wb),,,,,4.979,1
Panauti2BirHospital_T25,18:35:00,18:35:00,14,8,Millenium (wb),,,,,5.674,1
Panauti2BirHospital_T25,18:40:00,18:40:00,17,9,Chardobato (wb),,,,,5.723,1
Panauti2BirHospital_T25,18:45:00,18:45:00,19,10,Tindobato (wb),,,,,5.987,1
Panauti2BirHospital_T25,18:50:00,18:50:00,20,11,Janagal (wb),,,,,6.495,1
Panauti2BirHospital_T25,18:55:00,18:55:00,22,12,Curex (wb),,,,,7.65,1
Panauti2BirHospital_T25,19:00:00,19:00:00,24,13,Bhaisepati (wb),,,,,8.672,1
Panauti2BirHospital_T25,19:05:00,19:05:00,26,14,Nasikasthan (wb),,,,,9.532,1
Panauti2BirHospital_T25,19:10:00,19:10:00,28,15,Sanga (wb),,,,,10.546,1
Panauti2BirHospital_T25,19:15:00,19:15:00,30,16,Jholunge Pul (wb),,,,,11.016,1
Panauti2BirHospital_T25,19:20:00,19:20:00,32,17,Palanse (wb),,,,,11.388,1
Panauti2BirHospital_T25,19:25:00,19:25:00,35,18,Jorpati (wb),,,,,12.613,1
Panauti2BirHospital_T25,19:30:00,19:30:00,36,19,Milanchowk (wb),,,,,13.7,1
Panauti2BirHospital_T25,19:35:00,19:35:00,38,20,Nalinchowk (wb),,,,,13.942,1
Panauti2BirHospital_T25,19:40:00,19:40:00,40,21,Bansghari (wb),,,,,14.211,1
Panauti2BirHospital_T25,19:45:00,19:45:00,43,22,Bhate Dhikur (wb),,,,,14.942,1
Panauti2BirHospital_T25,19:50:00,19:50:00,45,23,Jagati (wb),,,,,15.626,1
Panauti2BirHospital_T25,19:55:00,19:55:00,47,24,Aadarsha (wb),,,,,16.706,1
Panauti2BirHospital_T25,20:00:00,20:00:00,49,25,Suryabinayak Wari (wb),,,,,17.102,1
Panauti2BirHospital_T25,20:05:00,20:05:00,50,26,Suryabinayak Pari (wb),,,,,17.922,1
Panauti2BirHospital_T25,20:10:00,20:10:00,51,27,Sallaghari (wb),,,,,18.115,1
Panauti2BirHospital_T25,20:15:00,20:15:00,53,28,Suryabinayak (eb),,,,,19.88,1
Panauti2BirHospital_T25,20:20:00,20:20:00,56,29,Radhe Radhe (wb),,,,,20.149,1
Panauti2BirHospital_T25,20:25:00,20:25:00,57,30,SS Chowk (wb),,,,,20.935,1
Panauti2BirHospital_T25,20:30:00,20:30:00,60,31,Thimi (wb),,,,,21.556,1
Panauti2BirHospital_T25,20:35:00,20:35:00,62,32,Chardobato (wb),,,,,22.114,1
Panauti2BirHospital_T25,20:40:00,20:40:00,64,33,Gatthaghar (wb),,,,,22.334,1
Panauti2BirHospital_T25,20:45:00,20:45:00,66,34,Kaushaltar (wb),,,,,22.334,1
Panauti2BirHospital_T25,20:50:00,20:50:00,67,35,Lokanthali (wb),,,,,24.419,1
Panauti2BirHospital_T25,20:55:00,20:55:00,69,36,Jadibuti (wb),,,,,24.686,1
Panauti2BirHospital_T25,21:00:00,21:00:00,71,37,Koteshowr (wb),,,,,25.405,1
Panauti2BirHospital_T25,21:05:00,21:05:00,73,38,Tinkune (wb),,,,,26.12,1
Panauti2BirHospital_T25,21:10:00,21:10:00,75,39,Civil Hospital (wb),,,,,26.812,1
Panauti2BirHospital_T25,21:15:00,21:15:00,77,40,New Baneshowr (wb),,,,,27.785,1
Panauti2BirHospital_T25,21:20:00,21:20:00,79,41,Babar Mahal (wb),,,,,28.021,1
Panauti2BirHospital_T25,21:25:00,21:25:00,81,42,Maitighar (wb),,,,,29.39,1
Panauti2BirHospital_T25,21:30:00,21:30:00,83,43,Singha Durbar (wb),,,,,29.582,1
Panauti2BirHospital_T25,21:35:00,21:35:00,85,44,Sahid Gate (wb),,,,,29.667,1
Panauti2BirHospital_T25,21:40:00,21:40:00,86,45,RNAC (wb),,,,,30.234,1
Panauti2BirHospital_T25,21:45:00,21:45:00,87,46,Bir Hospital Bus Park (Flag),,,,,31.049,1
Panauti2BirHospital_T26,18:30:00,18:30:00,1,1,Bansghari (wb),,,,,0,1
Panauti2BirHospital_T26,18:35:00,18:35:00,3,2,Dudh Mill (wb),,,,,1.451,1
Panauti2BirHospital_T26,18:40:00,18:40:00,5,3,Dhalmale (wb),,,,,1.451,1
Panauti2BirHospital_T26,18:45:00,18:45:00,7,4,Chaukot (wb),,,,,2.168,1
Panauti2BirHospital_T26,18:50:00,18:50:00,9,5,SOS School (wb),,,,,3.448,1
Panauti2BirHospital_T26,18:55:00,18:55:00,11,6,Dhaneshowr (wb),,,,,4.129,1
Panauti2BirHospital_T26,19:00:00,19:00:00,13,7,Media Chowk (wb),,,,,4.979,1
Panauti2BirHospital_T26,19:05:00,19:05:00,14,8,Millenium (wb),,,,,5.674,1
Panauti2BirHospital_T26,19:10:00,19:10:00,17,9,Chardobato (wb),,,,,5.723,1
Panauti2BirHospital_T26,19:15:00,19:15:00,19,10,Tindobato (wb),,,,,5.987,1
Panauti2BirHospital_T26,19:20:00,19:20:00,20,11,Janagal (wb),,,,,6.495,1
Panauti2BirHospital_T26,19:25:00,19:25:00,22,12,Curex (wb),,,,,7.65,1
Panauti2BirHospital_T26,19:30:00,19:30:00,24,13,Bhaisepati (wb),,,,,8.672,1
Panauti2BirHospital_T26,19:35:00,19:35:00,26,14,Nasikasthan (wb),,,,,9.532,1
Panauti2BirHospital_T26,19:40:00,19:40:00,28,15,Sanga (wb),,,,,10.546,1
Panauti2BirHospital_T26,19:45:00,19:45:00,30,16,Jholunge Pul (wb),,,,,11.016,1
Panauti2BirHospital_T26,19:50:00,19:50:00,32,17,Palanse (wb),,,,,11.388,1
Panauti2BirHospital_T26,19:55:00,19:55:00,35,18,Jorpati (wb),,,,,12.613,1
Panauti2BirHospital_T26,20:00:00,20:00:00,36,19,Milanchowk (wb),,,,,13.7,1
Panauti2BirHospital_T26,20:05:00,20:05:00,38,20,Nalinchowk (wb),,,,,13.942,1
Panauti2BirHospital_T26,20:10:00,20:10:00,40,21,Bansghari (wb),,,,,14.211,1
Panauti2BirHospital_T26,20:15:00,20:15:00,43,22,Bhate Dhikur (wb),,,,,14.942,1
Panauti2BirHospital_T26,20:20:00,20:20:00,45,23,Jagati (wb),,,,,15.626,1
Panauti2BirHospital_T26,20:25:00,20:25:00,47,24,Aadarsha (wb),,,,,16.706,1
Panauti2BirHospital_T26,20:30:00,20:30:00,49,25,Suryabinayak Wari (wb),,,,,17.102,1
Panauti2BirHospital_T26,20:35:00,20:35:00,50,26,Suryabinayak Pari (wb),,,,,17.922,1
Panauti2BirHospital_T26,20:40:00,20:40:00,51,27,Sallaghari (wb),,,,,18.115,1
Panauti2BirHospital_T26,20:45:00,20:45:00,53,28,Suryabinayak (eb),,,,,19.88,1
Panauti2BirHospital_T26,20:50:00,20:50:00,56,29,Radhe Radhe (wb),,,,,20.149,1
Panauti2BirHospital_T26,20:55:00,20:55:00,57,30,SS Chowk (wb),,,,,20.935,1
Panauti2BirHospital_T26,21:00:00,21:00:00,60,31,Thimi (wb),,,,,21.556,1
Panauti2BirHospital_T26,21:05:00,21:05:00,62,32,Chardobato (wb),,,,,22.114,1
Panauti2BirHospital_T26,21:10:00,21:10:00,64,33,Gatthaghar (wb),,,,,22.334,1
Panauti2BirHospital_T26,21:15:00,21:15:00,66,34,Kaushaltar (wb),,,,,22.334,1
Panauti2BirHospital_T26,21:20:00,21:20:00,67,35,Lokanthali (wb),,,,,24.419,1
Panauti2BirHospital_T26,21:25:00,21:25:00,69,36,Jadibuti (wb),,,,,24.686,1
Panauti2BirHospital_T26,21:30:00,21:30:00,71,37,Koteshowr (wb),,,,,25.405,1
Panauti2BirHospital_T26,21:35:00,21:35:00,73,38,Tinkune (wb),,,,,26.12,1
Panauti2BirHospital_T26,21:40:00,21:40:00,75,39,Civil Hospital (wb),,,,,26.812,1
Panauti2BirHospital_T26,21:45:00,21:45:00,77,40,New Baneshowr (wb),,,,,27.785,1
Panauti2BirHospital_T26,21:50:00,21:50:00,79,41,Babar Mahal (wb),,,,,28.021,1
Panauti2BirHospital_T26,21:55:00,21:55:00,81,42,Maitighar (wb),,,,,29.39,1
Panauti2BirHospital_T26,22:00:00,22:00:00,83,43,Singha Durbar (wb),,,,,29.582,1
Panauti2BirHospital_T26,22:05:00,22:05:00,85,44,Sahid Gate (wb),,,,,29.667,1
Panauti2BirHospital_T26,22:10:00,22:10:00,86,45,RNAC (wb),,,,,30.234,1
Panauti2BirHospital_T26,22:15:00,22:15:00,87,46,Bir Hospital Bus Park (Flag),,,,,31.049,1
Panauti2BirHospital_T27,19:00:00,19:00:00,1,1,Bansghari (wb),,,,,0,1
Panauti2BirHospital_T27,19:05:00,19:05:00,3,2,Dudh Mill (wb),,,,,1.451,1
Panauti2BirHospital_T27,19:10:00,19:10:00,5,3,Dhalmale (wb),,,,,1.451,1
Panauti2BirHospital_T27,19:15:00,19:15:00,7,4,Chaukot (wb),,,,,2.168,1
Panauti2BirHospital_T27,19:20:00,19:20:00,9,5,SOS School (wb),,,,,3.448,1
Panauti2BirHospital_T27,19:25:00,19:25:00,11,6,Dhaneshowr (wb),,,,,4.129,1
Panauti2BirHospital_T27,19:30:00,19:30:00,13,7,Media Chowk (wb),,,,,4.979,1
Panauti2BirHospital_T27,19:35:00,19:35:00,14,8,Millenium (wb),,,,,5.674,1
Panauti2BirHospital_T27,19:40:00,19:40:00,17,9,Chardobato (wb),,,,,5.723,1
Panauti2BirHospital_T27,19:45:00,19:45:00,19,10,Tindobato (wb),,,,,5.987,1
Panauti2BirHospital_T27,19:50:00,19:50:00,20,11,Janagal (wb),,,,,6.495,1
Panauti2BirHospital_T27,19:55:00,19:55:00,22,12,Curex (wb),,,,,7.65,1
Panauti2BirHospital_T27,20:00:00,20:00:00,24,13,Bhaisepati (wb),,,,,8.672,1
Panauti2BirHospital_T27,20:05:00,20:05:00,26,14,Nasikasthan (wb),,,,,9.532,1
Panauti2BirHospital_T27,20:10:00,20:10:00,28,15,Sanga (wb),,,,,10.546,1
Panauti2BirHospital_T27,20:15:00,20:15:00,30,16,Jholunge Pul (wb),,,,,11.016,1
Panauti2BirHospital_T27,20:20:00,20:20:00,32,17,Palanse (wb),,,,,11.388,1
Panauti2BirHospital_T27,20:25:00,20:25:00,35,18,Jorpati (wb),,,,,12.613,1
Panauti2BirHospital_T27,20:30:00,20:30:00,36,19,Milanchowk (wb),,,,,13.7,1
Panauti2BirHospital_T27,20:35:00,20:35:00,38,20,Nalinchowk (wb),,,,,13.942,1
Panauti2BirHospital_T27,20:40:00,20:40:00,40,21,Bansghari (wb),,,,,14.211,1
Panauti2BirHospital_T27,20:45:00,20:45:00,43,22,Bhate Dhikur (wb),,,,,14.942,1
Panauti2BirHospital_T27,20:50:00,20:50:00,45,23,Jagati (wb),,,,,15.626,1
Panauti2BirHospital_T27,20:55:00,20:55:00,47,24,Aadarsha (wb),,,,,16.706,1
Panauti2BirHospital_T27,21:00:00,21:00:00,49,25,Suryabinayak Wari (wb),,,,,17.102,1
Panauti2BirHospital_T27,21:05:00,21:05:00,50,26,Suryabinayak Pari (wb),,,,,17.922,1
Panauti2BirHospital_T27,21:10:00,21:10:00,51,27,Sallaghari (wb),,,,,18.115,1
Panauti2BirHospital_T27,21:15:00,21:15:00,53,28,Suryabinayak (eb),,,,,19.88,1
Panauti2BirHospital_T27,21:20:00,21:20:00,56,29,Radhe Radhe (wb),,,,,20.149,1
Panauti2BirHospital_T27,21:25:00,21:25:00,57,30,SS Chowk (wb),,,,,20.935,1
Panauti2BirHospital_T27,21:30:00,21:30:00,60,31,Thimi (wb),,,,,21.556,1
Panauti2BirHospital_T27,21:35:00,21:35:00,62,32,Chardobato (wb),,,,,22.114,1
Panauti2BirHospital_T27,21:40:00,21:40:00,64,33,Gatthaghar (wb),,,,,22.334,1
Panauti2BirHospital_T27,21:45:00,21:45:00,66,34,Kaushaltar (wb),,,,,22.334,1
Panauti2BirHospital_T27,21:50:00,21:50:00,67,35,Lokanthali (wb),,,,,24.419,1
Panauti2BirHospital_T27,21:55:00,21:55:00,69,36,Jadibuti (wb),,,,,24.686,1
Panauti2BirHospital_T27,22:00:00,22:00:00,71,37,Koteshowr (wb),,,,,25.405,1
Panauti2BirHospital_T27,22:05:00,22:05:00,73,38,Tinkune (wb),,,,,26.12,1
Panauti2BirHospital_T27,22:10:00,22:10:00,75,39,Civil Hospital (wb),,,,,26.812,1
Panauti2BirHospital_T27,22:15:00,22:15:00,77,40,New Baneshowr (wb),,,,,27.785,1
Panauti2BirHospital_T27,22:20:00,22:20:00,79,41,Babar Mahal (wb),,,,,28.021,1
Panauti2BirHospital_T27,22:25:00,22:25:00,81,42,Maitighar (wb),,,,,29.39,1
Panauti2BirHospital_T27,22:30:00,22:30:00,83,43,Singha Durbar (wb),,,,,29.582,1
Panauti2BirHospital_T27,22:35:00,22:35:00,85,44,Sahid Gate (wb),,,,,29.667,1
Panauti2BirHospital_T27,22:40:00,22:40:00,86,45,RNAC (wb),,,,,30.234,1
Panauti2BirHospital_T27,22:45:00,22:45:00,87,46,Bir Hospital Bus Park (Flag),,,,,31.049,1
Panauti2BirHospital_T28,19:30:00,19:30:00,1,1,Bansghari (wb),,,,,0,1
Panauti2BirHospital_T28,19:35:00,19:35:00,3,2,Dudh Mill (wb),,,,,1.451,1
Panauti2BirHospital_T28,19:40:00,19:40:00,5,3,Dhalmale (wb),,,,,1.451,1
Panauti2BirHospital_T28,19:45:00,19:45:00,7,4,Chaukot (wb),,,,,2.168,1
Panauti2BirHospital_T28,19:50:00,19:50:00,9,5,SOS School (wb),,,,,3.448,1
Panauti2BirHospital_T28,19:55:00,19:55:00,11,6,Dhaneshowr (wb),,,,,4.129,1
Panauti2BirHospital_T28,20:00:00,20:00:00,13,7,Media Chowk (wb),,,,,4.979,1
Panauti2BirHospital_T28,20:05:00,20:05:00,14,8,Millenium (wb),,,,,5.674,1
Panauti2BirHospital_T28,20:10:00,20:10:00,17,9,Chardobato (wb),,,,,5.723,1
Panauti2BirHospital_T28,20:15:00,20:15:00,19,10,Tindobato (wb),,,,,5.987,1
Panauti2BirHospital_T28,20:20:00,20:20:00,20,11,Janagal (wb),,,,,6.495,1
Panauti2BirHospital_T28,20:25:00,20:25:00,22,12,Curex (wb),,,,,7.65,1
Panauti2BirHospital_T28,20:30:00,20:30:00,24,13,Bhaisepati (wb),,,,,8.672,1
Panauti2BirHospital_T28,20:35:00,20:35:00,26,14,Nasikasthan (wb),,,,,9.532,1
Panauti2BirHospital_T28,20:40:00,20:40:00,28,15,Sanga (wb),,,,,10.546,1
Panauti2BirHospital_T28,20:45:00,20:45:00,30,16,Jholunge Pul (wb),,,,,11.016,1
Panauti2BirHospital_T28,20:50:00,20:50:00,32,17,Palanse (wb),,,,,11.388,1
Panauti2BirHospital_T28,20:55:00,20:55:00,35,18,Jorpati (wb),,,,,12.613,1
Panauti2BirHospital_T28,21:00:00,21:00:00,36,19,Milanchowk (wb),,,,,13.7,1
Panauti2BirHospital_T28,21:05:00,21:05:00,38,20,Nalinchowk (wb),,,,,13.942,1
Panauti2BirHospital_T28,21:10:00,21:10:00,40,21,Bansghari (wb),,,,,14.211,1
Panauti2BirHospital_T28,21:15:00,21:15:00,43,22,Bhate Dhikur (wb),,,,,14.942,1
Panauti2BirHospital_T28,21:20:00,21:20:00,45,23,Jagati (wb),,,,,15.626,1
Panauti2BirHospital_T28,21:25:00,21:25:00,47,24,Aadarsha (wb),,,,,16.706,1
Panauti2BirHospital_T28,21:30:00,21:30:00,49,25,Suryabinayak Wari (wb),,,,,17.102,1
Panauti2BirHospital_T28,21:35:00,21:35:00,50,26,Suryabinayak Pari (wb),,,,,17.922,1
Panauti2BirHospital_T28,21:40:00,21:40:00,51,27,Sallaghari (wb),,,,,18.115,1
Panauti2BirHospital_T28,21:45:00,21:45:00,53,28,Suryabinayak (eb),,,,,19.88,1
Panauti2BirHospital_T28,21:50:00,21:50:00,56,29,Radhe Radhe (wb),,,,,20.149,1
Panauti2BirHospital_T28,21:55:00,21:55:00,57,30,SS Chowk (wb),,,,,20.935,1
Panauti2BirHospital_T28,22:00:00,22:00:00,60,31,Thimi (wb),,,,,21.556,1
Panauti2BirHospital_T28,22:05:00,22:05:00,62,32,Chardobato (wb),,,,,22.114,1
Panauti2BirHospital_T28,22:10:00,22:10:00,64,33,Gatthaghar (wb),,,,,22.334,1
Panauti2BirHospital_T28,22:15:00,22:15:00,66,34,Kaushaltar (wb),,,,,22.334,1
Panauti2BirHospital_T28,22:20:00,22:20:00,67,35,Lokanthali (wb),,,,,24.419,1
Panauti2BirHospital_T28,22:25:00,22:25:00,69,36,Jadibuti (wb),,,,,24.686,1
Panauti2BirHospital_T28,22:30:00,22:30:00,71,37,Koteshowr (wb),,,,,25.405,1
Panauti2BirHospital_T28,22:35:00,22:35:00,73,38,Tinkune (wb),,,,,26.12,1
Panauti2BirHospital_T28,22:40:00,22:40:00,75,39,Civil Hospital (wb),,,,,26.812,1
Panauti2BirHospital_T28,22:45:00,22:45:00,77,40,New Baneshowr (wb),,,,,27.785,1
Panauti2BirHospital_T28,22:50:00,22:50:00,79,41,Babar Mahal (wb),,,,,28.021,1
Panauti2BirHospital_T28,22:55:00,22:55:00,81,42,Maitighar (wb),,,,,29.39,1
Panauti2BirHospital_T28,23:00:00,23:00:00,83,43,Singha Durbar (wb),,,,,29.582,1
Panauti2BirHospital_T28,23:05:00,23:05:00,85,44,Sahid Gate (wb),,,,,29.667,1
Panauti2BirHospital_T28,23:10:00,23:10:00,86,45,RNAC (wb),,,,,30.234,1
Panauti2BirHospital_T28,23:15:00,23:15:00,87,46,Bir Hospital Bus Park (Flag),,,,,31.049,1
Panauti2BirHospital_T29,20:00:00,20:00:00,1,1,Bansghari (wb),,,,,0,1
Panauti2BirHospital_T29,20:05:00,20:05:00,3,2,Dudh Mill (wb),,,,,1.451,1
Panauti2BirHospital_T29,20:10:00,20:10:00,5,3,Dhalmale (wb),,,,,1.451,1
Panauti2BirHospital_T29,20:15:00,20:15:00,7,4,Chaukot (wb),,,,,2.168,1
Panauti2BirHospital_T29,20:20:00,20:20:00,9,5,SOS School (wb),,,,,3.448,1
Panauti2BirHospital_T29,20:25:00,20:25:00,11,6,Dhaneshowr (wb),,,,,4.129,1
Panauti2BirHospital_T29,20:30:00,20:30:00,13,7,Media Chowk (wb),,,,,4.979,1
Panauti2BirHospital_T29,20:35:00,20:35:00,14,8,Millenium (wb),,,,,5.674,1
Panauti2BirHospital_T29,20:40:00,20:40:00,17,9,Chardobato (wb),,,,,5.723,1
Panauti2BirHospital_T29,20:45:00,20:45:00,19,10,Tindobato (wb),,,,,5.987,1
Panauti2BirHospital_T29,20:50:00,20:50:00,20,11,Janagal (wb),,,,,6.495,1
Panauti2BirHospital_T29,20:55:00,20:55:00,22,12,Curex (wb),,,,,7.65,1
Panauti2BirHospital_T29,21:00:00,21:00:00,24,13,Bhaisepati (wb),,,,,8.672,1
Panauti2BirHospital_T29,21:05:00,21:05:00,26,14,Nasikasthan (wb),,,,,9.532,1
Panauti2BirHospital_T29,21:10:00,21:10:00,28,15,Sanga (wb),,,,,10.546,1
Panauti2BirHospital_T29,21:15:00,21:15:00,30,16,Jholunge Pul (wb),,,,,11.016,1
Panauti2BirHospital_T29,21:20:00,21:20:00,32,17,Palanse (wb),,,,,11.388,1
Panauti2BirHospital_T29,21:25:00,21:25:00,35,18,Jorpati (wb),,,,,12.613,1
Panauti2BirHospital_T29,21:30:00,21:30:00,36,19,Milanchowk (wb),,,,,13.7,1
Panauti2BirHospital_T29,21:35:00,21:35:00,38,20,Nalinchowk (wb),,,,,13.942,1
Panauti2BirHospital_T29,21:40:00,21:40:00,40,21,Bansghari (wb),,,,,14.211,1
Panauti2BirHospital_T29,21:45:00,21:45:00,43,22,Bhate Dhikur (wb),,,,,14.942,1
Panauti2BirHospital_T29,21:50:00,21:50:00,45,23,Jagati (wb),,,,,15.626,1
Panauti2BirHospital_T29,21:55:00,21:55:00,47,24,Aadarsha (wb),,,,,16.706,1
Panauti2BirHospital_T29,22:00:00,22:00:00,49,25,Suryabinayak Wari (wb),,,,,17.102,1
Panauti2BirHospital_T29,22:05:00,22:05:00,50,26,Suryabinayak Pari (wb),,,,,17.922,1
Panauti2BirHospital_T29,22:10:00,22:10:00,51,27,Sallaghari (wb),,,,,18.115,1
Panauti2BirHospital_T29,22:15:00,22:15:00,53,28,Suryabinayak (eb),,,,,19.88,1
Panauti2BirHospital_T29,22:20:00,22:20:00,56,29,Radhe Radhe (wb),,,,,20.149,1
Panauti2BirHospital_T29,22:25:00,22:25:00,57,30,SS Chowk (wb),,,,,20.935,1
Panauti2BirHospital_T29,22:30:00,22:30:00,60,31,Thimi (wb),,,,,21.556,1
Panauti2BirHospital_T29,22:35:00,22:35:00,62,32,Chardobato (wb),,,,,22.114,1
Panauti2BirHospital_T29,22:40:00,22:40:00,64,33,Gatthaghar (wb),,,,,22.334,1
Panauti2BirHospital_T29,22:45:00,22:45:00,66,34,Kaushaltar (wb),,,,,22.334,1
Panauti2BirHospital_T29,22:50:00,22:50:00,67,35,Lokanthali (wb),,,,,24.419,1
Panauti2BirHospital_T29,22:55:00,22:55:00,69,36,Jadibuti (wb),,,,,24.686,1
Panauti2BirHospital_T29,23:00:00,23:00:00,71,37,Koteshowr (wb),,,,,25.405,1
